crypto,date,split,model_type,feature_set,feature_names,y_true,y_pred
BNBUSDT,2024-02-20,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.1068822,0.03833347
BNBUSDT,2024-02-21,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.08925043,0.037941836
BNBUSDT,2024-02-22,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.042973366,0.04123181
BNBUSDT,2024-02-23,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.08153703,0.039795287
BNBUSDT,2024-02-24,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.07371492,0.03808324
BNBUSDT,2024-02-25,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.0647798,0.03711492
BNBUSDT,2024-02-26,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.040981345,0.03799545
BNBUSDT,2024-02-27,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.0012679094,0.036235787
BNBUSDT,2024-02-28,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.035074685,0.039617106
BNBUSDT,2024-02-29,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.17250893,0.03712202
BNBUSDT,2024-03-01,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.17600152,0.03214892
BNBUSDT,2024-03-02,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.1725801,0.027412422
BNBUSDT,2024-03-03,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.2437264,0.021559313
BNBUSDT,2024-03-04,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.22314355,0.018684741
BNBUSDT,2024-03-05,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.31032407,0.0039377213
BNBUSDT,2024-03-06,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.38412428,0.004108116
BNBUSDT,2024-03-07,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.23977648,0.01940808
BNBUSDT,2024-03-08,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.26419935,0.033146866
BNBUSDT,2024-03-09,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.16587189,0.03734552
BNBUSDT,2024-03-10,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.077815,0.036966987
BNBUSDT,2024-03-11,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.060107112,0.03397008
BNBUSDT,2024-03-12,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.05703804,0.026440792
BNBUSDT,2024-03-13,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.124307044,0.01742607
BNBUSDT,2024-03-14,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.0854452,0.009807184
BNBUSDT,2024-03-15,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.13319276,-0.003129866
BNBUSDT,2024-03-16,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.043434992,-0.006934069
BNBUSDT,2024-03-17,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.007021268,-0.01821981
BNBUSDT,2024-03-18,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.055336244,-0.028536875
BNBUSDT,2024-03-19,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.13382679,-0.043286495
