crypto,date,split,model_type,feature_set,feature_names,y_true,y_pred
BCHUSDT,2025-03-29,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.00263418,0.08423437
BCHUSDT,2025-03-30,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.09457516,0.08268796
BCHUSDT,2025-03-31,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.097157024,0.08083099
BCHUSDT,2025-04-01,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.1349698,0.07504088
BCHUSDT,2025-04-02,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.028265677,0.07535506
BCHUSDT,2025-04-03,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.038915418,0.067753986
BCHUSDT,2025-04-04,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.037445363,0.06020852
BCHUSDT,2025-04-05,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.12531787,0.054242924
BCHUSDT,2025-04-06,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.2306101,0.05644994
BCHUSDT,2025-04-07,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.1612836,0.057295643
BCHUSDT,2025-04-08,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.17161562,0.055073157
BCHUSDT,2025-04-09,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.06487025,0.041970026
BCHUSDT,2025-04-10,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.14194997,0.033595555
BCHUSDT,2025-04-11,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.06824688,0.018754981
BCHUSDT,2025-04-12,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.027350625,0.0069386587
BCHUSDT,2025-04-13,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.019738453,0.006783217
BCHUSDT,2025-04-14,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.064036235,0.0021085367
BCHUSDT,2025-04-15,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.12540239,-0.004837081
BCHUSDT,2025-04-16,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.10806209,-0.009772435
BCHUSDT,2025-04-17,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.0657541,-0.014904872
BCHUSDT,2025-04-18,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.10771595,-0.01641082
BCHUSDT,2025-04-19,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.057920065,-0.016232103
BCHUSDT,2025-04-20,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.027583908,-0.012421235
BCHUSDT,2025-04-21,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.053884137,-0.008452311
BCHUSDT,2025-04-22,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.0041316682,-0.004519388
BCHUSDT,2025-04-23,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.021535896,-0.0016634837
BCHUSDT,2025-04-24,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.011428696,0.00077397376
BCHUSDT,2025-04-25,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.02566618,-0.003064029
BCHUSDT,2025-04-26,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.02033213,-0.0068264976
BCHUSDT,2025-04-27,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.030499728,-0.010591947
BCHUSDT,2025-04-28,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.030111,-0.018025279
BCHUSDT,2025-04-29,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.029254524,-0.02299603
BCHUSDT,2025-04-30,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.046433102,-0.020692788
BCHUSDT,2025-05-01,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.15620749,-0.021600567
BCHUSDT,2025-05-02,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.07762841,-0.027666308
BCHUSDT,2025-05-03,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.17299597,-0.025211804
BCHUSDT,2025-05-04,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.13675472,-0.01654955
BCHUSDT,2025-05-05,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.15078892,-0.0051495954
BCHUSDT,2025-05-06,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.09322093,-0.016696855
BCHUSDT,2025-05-07,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.048852246,-0.028440334
BCHUSDT,2025-05-08,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.062864564,-0.042506613
BCHUSDT,2025-05-09,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.043979418,-0.039421625
BCHUSDT,2025-05-10,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.09454516,-0.03524498
BCHUSDT,2025-05-11,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.0046631573,-0.026738398
BCHUSDT,2025-05-12,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.045060515,-0.022403397
BCHUSDT,2025-05-13,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.04247503,-0.01994308
BCHUSDT,2025-05-14,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.011112598,-0.018960379
BCHUSDT,2025-05-15,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.115058355,-0.014717914
BCHUSDT,2025-05-16,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.07421622,-0.015350118
BCHUSDT,2025-05-17,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.07155565,-0.013137259
BCHUSDT,2025-05-18,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.03907878,-0.013526604
BCHUSDT,2025-05-19,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.05619595,-0.0033032969
BCHUSDT,2025-05-20,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.050709516,0.004329644
BCHUSDT,2025-05-21,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.042314004,0.00097469985
BCHUSDT,2025-05-22,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.08154398,-0.017207853
BCHUSDT,2025-05-23,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.06792135,-0.022620149
BCHUSDT,2025-05-24,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.0153039815,-0.026693769
BCHUSDT,2025-05-25,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.046734083,-0.031165175
BCHUSDT,2025-05-26,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.028817624,-0.034651034
BCHUSDT,2025-05-27,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.03410118,-0.035037987
BCHUSDT,2025-05-28,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.05965405,-0.03611938
BCHUSDT,2025-05-29,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.06193774,-0.03178843
BCHUSDT,2025-05-30,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.007052926,-0.020825766
BCHUSDT,2025-05-31,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.013585847,-0.019117199
BCHUSDT,2025-06-01,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.018177852,-0.011979699
BCHUSDT,2025-06-02,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.05142956,-0.0049299
BCHUSDT,2025-06-03,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.08946241,0.0010081753
BCHUSDT,2025-06-04,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.06925937,0.006735526
BCHUSDT,2025-06-05,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.09649012,0.022477351
BCHUSDT,2025-06-06,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.12595092,0.022465214
BCHUSDT,2025-06-07,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.051183373,0.009657986
BCHUSDT,2025-06-08,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.1139892,-0.0018819347
BCHUSDT,2025-06-09,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.08738394,-0.017123744
BCHUSDT,2025-06-10,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.054187324,-0.029482134
BCHUSDT,2025-06-11,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.06935031,-0.036089562
BCHUSDT,2025-06-12,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.15905775,-0.040826015
BCHUSDT,2025-06-13,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.054219697,-0.042456858
BCHUSDT,2025-06-14,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.081095405,-0.04230783
