crypto,date,close,log_return,open,high,low,volume,target_7d,vol_30,sma,ema,momentum,cci,regime_label
BNBUSDT,2020-04-13,15.0277,0.05097918702503357,14.2808,15.0799,13.6289,4313190.93,-0.002565222998511807,0.05966026481357452,13.996571428571428,14.018775224977206,2.8911999999999995,62.27674317983618,1
BNBUSDT,2020-04-14,15.6148,0.03832401767953142,15.0257,15.9555,14.7835,4523071.2,-0.031652020518874835,0.059810821700727566,14.215835714285715,14.23157852831358,3.069700000000001,127.73308000115152,1
BNBUSDT,2020-04-15,14.5755,-0.06887714549030388,15.6148,15.8888,14.4913,3795966.9,0.07498087646742224,0.05821128481627489,14.34837142857143,14.277434724538436,1.8554999999999993,73.28099253659016,1
BNBUSDT,2020-04-16,15.7394,0.07682508585631176,14.5755,15.7669,14.116,4068049.48,0.018544344798981705,0.0579183164370792,14.542857142857143,14.472363427933312,2.7227999999999994,87.31604160201162,1
BNBUSDT,2020-04-17,15.64,-0.006335387704612838,15.7394,15.92,15.2501,3150559.17,0.01849165350666171,0.058040143204327065,14.705607142857144,14.628048304208871,2.278500000000001,123.60236386588343,1
BNBUSDT,2020-04-18,16.6137,0.06039592107637315,15.6447,16.8183,15.6242,3968019.07,-0.023471024453783684,0.05131200033857006,14.909400000000002,14.892801863647689,2.8531000000000013,187.36000419005427,1
BNBUSDT,2020-04-19,16.0683,-0.03337926922105838,16.6198,16.6933,15.8509,2962072.6,0.01791759187865294,0.05144507666065598,15.079364285714286,15.049534948494664,2.3795,146.96331339153323,1
BNBUSDT,2020-04-20,14.9892,-0.06951844519475303,16.0677,16.4499,14.8219,3219905.9,0.09134676053766455,0.05343354257511202,15.064385714285715,15.041490288695377,-0.20969999999999978,43.79688958750696,1
BNBUSDT,2020-04-21,15.1283,0.009237220159168391,14.984,15.4416,14.6945,3137524.29,0.07704892749496128,0.050821333244372845,15.093078571428572,15.053064916869326,0.40169999999999995,2.1385677075404823,1
BNBUSDT,2020-04-22,15.7104,0.037755751495993195,15.1381,15.803,14.9112,3296897.61,0.10023166604227773,0.04898546957884917,15.137478571428572,15.140709594620084,0.621599999999999,43.412455003298234,1
BNBUSDT,2020-04-23,16.034,0.020388554187871222,15.7103,16.4666,15.4102,3457409.45,0.05580412312203942,0.048994316620782435,15.21065,15.259814982004073,1.0243999999999982,86.76566989666755,1
BNBUSDT,2020-04-24,15.9319,-0.006388078996932833,16.0502,16.2568,15.68,3008320.26,0.09193274536771412,0.048974687164229744,15.368642857142857,15.349426317736864,2.2119,76.32667146909718,1
BNBUSDT,2020-04-25,16.2283,0.018433243115927755,15.9319,16.4305,15.7761,2946839.79,0.07734529819330804,0.04769783487760731,15.541592857142856,15.46660947537195,2.4213000000000005,92.54978921354848,0
BNBUSDT,2020-04-26,16.3588,0.00800934711137824,16.2235,16.4435,16.04,3314818.91,0.044727603162233454,0.045572722617919156,15.690021428571427,15.585568211989024,2.0779999999999994,96.80730707665383,0
BNBUSDT,2020-04-27,16.4229,0.003910723464258581,16.3645,16.56,16.063,2937287.36,0.03497184114547158,0.045407991207030395,15.78967857142857,15.697212450390488,1.395199999999999,92.84733169243235,0
BNBUSDT,2020-04-28,16.34,-0.005060612883534876,16.4199,16.49,16.1125,2838511.43,0.03302274866874555,0.042559982165315514,15.84147857142857,15.78291745700509,0.7251999999999992,76.14537769038341,0
BNBUSDT,2020-04-29,17.3667,0.060938490043309645,16.3354,17.5171,16.3,3817656.7,-0.058841546959179425,0.04210206841224269,16.04085,15.994088462737745,2.7912000000000017,171.23260671641097,0
BNBUSDT,2020-04-30,16.9542,-0.024038988732367095,17.3754,18.1377,16.5,4127322.51,0.002715400216532604,0.042403151329885785,16.127621428571427,16.122103334372714,1.2148000000000003,165.33326355925777,0
BNBUSDT,2020-05-01,17.466,0.02974054324874187,16.951,17.8551,16.9381,3805293.67,-0.01901043000278424,0.04255139444431348,16.25805,16.301289556456354,1.8260000000000005,165.23652802115353,0
BNBUSDT,2020-05-02,17.5333,0.003845795941521679,17.4665,17.5711,17.2599,3009939.67,-0.04420628584122266,0.042501587227438534,16.323735714285714,16.465557615595507,0.9195999999999991,135.70459983618107,0
BNBUSDT,2020-05-03,17.1071,-0.02460834791969635,17.5337,17.81,16.8711,2616299.53,-0.1083390207961914,0.04284251073913456,16.397935714285715,16.551096600182774,1.0387999999999984,91.6181302011445,0
BNBUSDT,2020-05-04,17.0074,-0.00584503855250329,17.1027,17.3267,16.2556,2755883.63,-0.12020623924427687,0.04272467954908682,16.54209285714286,16.611937053491737,2.0182,40.412469570249094,0
BNBUSDT,2020-05-05,16.8886,-0.007009705360260909,17.012,17.2993,16.606,2613361.65,-0.06731267609439895,0.04274355163470808,16.667828571428572,16.648825446359506,1.7603000000000009,37.72918984357282,0
BNBUSDT,2020-05-06,16.3743,-0.03092580558461533,16.8814,17.145,16.3018,2716280.37,-0.009689956674953315,0.039073331573632464,16.71525,16.612222053511573,0.6639000000000017,-13.336175280472577,0
BNBUSDT,2020-05-07,17.0003,0.037517958443344934,16.3672,17.24,16.1218,3030451.51,-0.03731033753395252,0.03903311494526163,16.78427142857143,16.66396577971003,0.9663000000000004,4.518755763718926,0
BNBUSDT,2020-05-08,17.1371,0.008014713029425025,17.0003,17.3977,16.823,2621559.87,-0.08617197767024454,0.03886529645941683,16.87035714285714,16.72705034241536,1.2051999999999996,50.26819185348704,0
BNBUSDT,2020-05-09,16.7751,-0.02135005989691674,17.1371,17.4926,16.733,2243643.83,-0.043688476329347914,0.03911118046180022,16.909414285714288,16.733456963426647,0.5467999999999975,20.358902835890078,0
BNBUSDT,2020-05-10,15.3506,-0.08874108287466509,16.7753,16.79,13.9129,2900497.8,0.05975898121329282,0.03902133870454721,16.8374,16.54907603496976,-1.0081999999999987,-249.71886282929904,0
BNBUSDT,2020-05-11,15.0811,-0.01771225700058876,15.3506,15.5468,14.01,2726253.27,0.09775997574106654,0.039212825755207535,16.741557142857143,16.353345896973792,-1.3417999999999992,-228.94311895449238,0
BNBUSDT,2020-05-12,15.7892,0.04588385778961701,15.0902,16.24,14.9586,3026813.09,0.08615282699922489,0.03960245305865486,16.702214285714287,16.278126444043952,-0.5508000000000006,-112.53298937941248,0
BNBUSDT,2020-05-13,16.2164,0.026696913834830305,15.7941,16.35,15.6785,2813530.97,0.04127871169844122,0.038836089508104965,16.62005,16.269896251504758,-1.1503000000000014,-55.418090770536,0
BNBUSDT,2020-05-14,16.3777,0.00989757758434573,16.2187,16.6982,16.0123,2801822.6,-0.017797275687123193,0.038275579499558024,16.57887142857143,16.284270084637456,-0.5764999999999993,-20.29629304071684,0
BNBUSDT,2020-05-15,15.7222,-0.04084692710686699,16.3722,16.4719,15.4606,2314685.06,0.053509356144644915,0.036810165979311985,16.454314285714286,16.209327406685794,-1.7438000000000002,-58.80129478062042,0
BNBUSDT,2020-05-16,16.058,0.021133441443979883,15.7121,16.2367,15.58,2730367.35,0.025940356718833435,0.034249077161549256,16.348935714285716,16.18915041912769,-1.4753000000000007,-42.16593615686783,0
BNBUSDT,2020-05-17,16.2959,0.014706374667975641,16.058,16.51,16.0014,2894016.23,-0.020677585774283802,0.03431610119804121,16.290992857142857,16.20338369657733,-0.8111999999999995,0.08173422190492721,0
BNBUSDT,2020-05-18,16.6299,0.020288737527184963,16.2999,16.862,16.2511,3116537.96,-0.015098467403110494,0.03267944641904249,16.26402857142857,16.260252537033686,-0.3775000000000013,42.287190008511864,0
BNBUSDT,2020-05-19,17.2098,0.034276709047775356,16.6298,17.2488,16.3,3245275.75,-0.059486746623633735,0.03262862285025088,16.286971428571427,16.386858865429197,0.32120000000000104,85.53703088042293,0
BNBUSDT,2020-05-20,16.8998,-0.018177201465953363,17.2096,17.3396,16.4851,2395316.09,-0.025761243349926133,0.02997068153596818,16.32450714285714,16.455251016705304,0.5254999999999974,78.58694861289182,0
BNBUSDT,2020-05-21,16.0888,-0.04917840980121868,16.8994,17.0675,15.7218,2163570.98,0.05962086275722145,0.031478328482153234,16.2594,16.4063908811446,-0.9115000000000002,7.694109976977833,0
BNBUSDT,2020-05-22,16.5864,0.030459704724901115,16.0888,16.924,15.9145,2520655.47,0.02481259790995871,0.031220093730190114,16.220064285714287,16.430392096991987,-0.5506999999999991,40.544336775507716,0
BNBUSDT,2020-05-23,16.48,-0.006435557981831597,16.5884,16.85,16.3202,2303001.13,0.07298086355769096,0.031053293574022,16.198985714285715,16.437006484059722,-0.2950999999999979,59.124899608217476,0
BNBUSDT,2020-05-24,15.9624,-0.031911567825141596,16.4789,16.79,15.9074,2280998.65,0.06835115809021985,0.03160500513057744,16.242685714285717,16.373725619518428,0.6118000000000006,0.4349840560360621,0
BNBUSDT,2020-05-25,16.3807,0.025867855898358272,15.9457,16.4161,15.8057,2348512.91,0.09135816046518563,0.03178265914693725,16.335514285714286,16.37465553691597,1.2996000000000016,-26.919658390265266,0
BNBUSDT,2020-05-26,16.2159,-0.010111570172747886,16.3807,16.4979,15.9537,2007343.82,0.06279913163773987,0.0318035054667247,16.365992857142857,16.353488131993842,0.4267000000000021,-35.82769835909922,0
BNBUSDT,2020-05-27,16.47,0.015548301807754239,16.2097,16.51,16.1554,2613812.05,0.0651018870073794,0.03192727421885011,16.384107142857143,16.369023047727996,0.2535999999999987,1.597070927136627,0
BNBUSDT,2020-05-28,17.0772,0.0362036963059289,16.47,17.1405,16.389,2866468.39,0.02542759747403256,0.032579682557871366,16.43407142857143,16.463446641364264,0.6995000000000005,116.1259138576396,0
BNBUSDT,2020-05-29,17.0031,-0.004348560122361622,17.0769,17.198,16.6333,2599351.65,0.03968296542460381,0.030590190363695667,16.525564285714285,16.535400422515696,1.280899999999999,115.20233134793813,0
BNBUSDT,2020-05-30,17.7277,0.04173270766590065,17.003,17.7857,16.9291,2969818.23,-0.010011762028651283,0.031210828397746387,16.64482857142857,16.694373699513605,1.6696999999999989,192.2222910088938,0
BNBUSDT,2020-05-31,17.0916,-0.0365412732926127,17.7277,18.1954,16.8419,2612942.18,0.01865865271765932,0.031486622804288655,16.701664285714283,16.747337206245124,0.7957000000000001,133.35938195140304,0
BNBUSDT,2020-06-01,17.9477,0.04887485827332405,17.0926,18.1224,16.9836,2989853.06,-0.028185363607506453,0.03275943586302641,16.795792857142857,16.907385578745775,1.3178000000000019,149.0096534309892,0
BNBUSDT,2020-06-02,17.2669,-0.03867059900019365,17.9469,18.2,16.68,2536257.15,0.006143170917888963,0.0332324057846185,16.79987142857143,16.955320834913007,0.057099999999998374,88.44841924253284,0
BNBUSDT,2020-06-03,17.5779,0.01785105717739377,17.2761,17.6275,16.9645,2650311.14,-0.009827456829606174,0.033362420463534756,16.848307142857145,17.03833139025794,0.6781000000000006,78.4930713100181,0
BNBUSDT,2020-06-04,17.517,-0.0034705932274179396,17.578,17.6527,17.0424,2320525.89,-0.07632277937784071,0.03333900522348123,16.95032142857143,17.102153871556883,1.4282000000000004,69.93587400080983,0
BNBUSDT,2020-06-05,17.6914,0.00990680782820963,17.518,17.8999,17.4396,2454899.86,-0.06140744111192742,0.03281079630196441,17.029249999999998,17.180720022015965,1.1050000000000004,92.22828809292893,0
BNBUSDT,2020-06-06,17.5511,-0.007962019787354446,17.6915,17.7951,17.49,2105593.92,-0.043136729767559334,0.03218552021384222,17.105757142857144,17.230104019080503,1.0711000000000013,73.05058701758507,0
BNBUSDT,2020-06-07,17.4135,-0.007870858546302095,17.551,17.6371,16.8526,1816342.74,-0.04947693625143801,0.03219787678299703,17.209407142857142,17.254556816536436,1.4510999999999985,24.866605169388418,0
BNBUSDT,2020-06-08,17.4489,0.0020308419481582796,17.4134,17.5454,17.2594,1657535.11,-0.06339869794449138,0.031931787278652056,17.28570714285714,17.280469240998244,1.0681999999999974,36.384711779449006,0
BNBUSDT,2020-06-09,17.3733,-0.004342064474798235,17.4489,17.5098,17.0374,1631274.58,-0.05564912207291828,0.027072307432319913,17.368378571428572,17.292846675531813,1.157399999999999,1.3743756731802947,0
BNBUSDT,2020-06-10,17.406,0.0018804294298986335,17.3734,17.5833,17.13,1807563.86,-0.059637303446672174,0.026761863255642993,17.435235714285714,17.307933785460904,0.9359999999999999,0.11737193697904051,0
BNBUSDT,2020-06-11,16.2298,-0.06996591577565248,17.4084,17.5191,15.93,1801896.12,-0.004260501773554637,0.028899089480241287,17.374707142857144,17.164182614066117,-0.8474000000000004,-286.04924879718925,0
BNBUSDT,2020-06-12,16.6377,0.02482214609412292,16.2376,16.7999,16.0869,1932061.47,-0.04213714317523998,0.02884339422173196,17.348607142857144,17.093984932190637,-0.36540000000000106,-236.2835671432009,0
BNBUSDT,2020-06-13,16.8101,0.010308691557013638,16.642,16.8179,16.49,2023311.83,-0.04571045616345204,0.028847935926177126,17.283064285714286,17.056133607898552,-0.9176000000000002,-129.0340309350692,0
BNBUSDT,2020-06-14,16.5729,-0.01421106503018077,16.8111,16.8398,16.4023,1697344.55,-0.036587348670325426,0.027914560979656985,17.24601428571429,16.991702460178747,-0.518699999999999,-114.71087446813459,0
BNBUSDT,2020-06-15,16.377,-0.01189091974489509,16.5728,16.5982,15.4,1521685.21,0.007791512589141458,0.02777489038957373,17.13382142857143,16.909742132154914,-1.5707000000000022,-152.07538450206914,0
BNBUSDT,2020-06-16,16.4329,0.003407511396774865,16.3758,16.6481,16.1562,1614905.64,-0.0026262327457566847,0.02765413661497646,17.07425,16.846163181200925,-0.8339999999999996,-88.33809856867317,0
BNBUSDT,2020-06-17,16.3983,-0.0021077519438552628,16.4331,16.632,15.9709,1502697.31,-0.02478896868353564,0.027396436082673777,16.989992857142855,16.786448090374137,-1.1796000000000006,-84.47571117466201,0
BNBUSDT,2020-06-18,16.1608,-0.014589114102534939,16.3983,16.5423,15.8783,1382820.87,-0.015892160283171197,0.026703378428049908,16.893121428571426,16.70302834499092,-1.3562000000000012,-89.99294758921309,0
BNBUSDT,2020-06-19,15.9512,-0.01305449530756242,16.1665,16.3106,15.8966,1324135.6,-0.011462708183948234,0.02661322886561255,16.768821428571428,16.602784565658798,-1.7402000000000015,-99.93425752780546,0
